,oid,category
1958,73983831,autosport
1959,219391807,volleyball
1960,879836504,tennis
1961,729232621,motosport
1962,544316610,football
1964,883951626,martial_arts
1965,152217002,basketball
1966,846289631,martial_arts
1968,567751832,motosport
1970,963669106,esport
1972,418888935,extreme
1973,631811222,tennis
1974,130522526,football
1976,441983510,athletics
1977,777388529,tennis
1978,704658637,volleyball
1979,219391807,volleyball
1980,322297134,volleyball
1982,217409812,tennis
1983,254914715,volleyball
1986,649353633,boardgames
1987,790179730,football
1988,21334510,football
1989,143952121,boardgames
1990,982297104,autosport
1992,993849513,boardgames
1993,760657814,esport
1994,617827624,motosport
1996,74652019,football
1997,913398708,winter_sport
1998,190676335,athletics
1999,518838020,hockey
2000,699350627,boardgames
2001,173808905,basketball
2003,693946932,volleyball
2004,472102715,boardgames
2006,798901420,football
2007,793498528,martial_arts
2009,927384902,martial_arts
2010,854520310,autosport
2012,220544713,volleyball
2013,776866709,autosport
2014,445858313,basketball
2015,558167517,football
2018,353081737,tennis
2019,596255402,motosport
2020,786445913,autosport
2021,321638212,extreme
2022,496382632,motosport
2023,606174933,basketball
2024,629112306,tennis
2027,892724112,motosport
2029,681511514,hockey
2033,556662305,tennis
2035,199260030,boardgames
2036,217404121,autosport
2039,59719129,hockey
2040,940712208,hockey
2042,222424935,martial_arts
2044,788365527,football
2045,457575911,tennis
2046,159349224,hockey
2047,222647821,winter_sport
2049,883911111,motosport
2050,716667231,martial_arts
2052,900952227,athletics
2054,597216810,athletics
2056,621089234,extreme
2060,344085216,boardgames
2061,796343309,tennis
2062,159445938,football
2064,896714013,boardgames
2065,150043234,motosport
2067,517149005,basketball
2069,37933603,winter_sport
2071,493152603,motosport
2072,779384134,basketball
2073,86404728,tennis
2074,262649514,basketball
2078,682654027,winter_sport
2079,862074312,tennis
2081,699350627,boardgames
2082,95581827,winter_sport
2083,825163019,athletics
2084,635556508,esport
2088,970974136,athletics
2089,222647821,winter_sport
2090,670060720,boardgames
2093,785209618,extreme
2094,65417518,boardgames
2095,770301717,basketball
2096,65928915,winter_sport
2097,916341617,autosport
2098,139119238,martial_arts
2099,277075235,extreme
2100,580901822,boardgames
2101,531280822,hockey
2102,171939837,martial_arts
2103,536631212,basketball
2104,168872231,martial_arts
2105,692871434,boardgames
2106,560090914,esport
2107,254489118,tennis
2108,182965603,volleyball
2109,999112505,boardgames
2110,576742906,athletics
2111,322514905,autosport
2112,321397920,volleyball
2114,182812727,boardgames
2115,923366304,tennis
2117,331906829,volleyball
2119,480246717,extreme
2120,802298901,athletics
2121,466949309,tennis
2122,272409826,tennis
2124,441807829,extreme
2125,831798502,boardgames
2126,750019213,volleyball
2128,575808906,motosport
2129,967849804,football
2130,330691025,basketball
2132,362008626,boardgames
2133,933474909,autosport
2134,402791408,tennis
2135,909448138,athletics
2136,42587423,autosport
2137,627428414,basketball
2138,734377410,martial_arts
2139,388066139,athletics
2141,731046922,athletics
2143,436338111,winter_sport
2144,661807414,boardgames
2145,350854638,autosport
2147,113480613,boardgames
2150,676822639,hockey
2151,663177038,autosport
2152,57043301,athletics
2153,566255305,tennis
2154,108860121,motosport
2155,571488727,hockey
2158,177956109,motosport
2159,132467624,boardgames
2160,7087528,motosport
2161,793925411,basketball
2164,891334035,esport
2165,263512315,motosport
2166,450530620,autosport
2167,487517418,hockey
2168,874382204,tennis
2169,199165412,basketball
2170,752730414,extreme
2172,744621104,football
2174,565675004,martial_arts
2176,295520434,martial_arts
2177,245330532,basketball
2178,682455124,tennis
2179,527528908,boardgames
2182,559217017,motosport
2184,265701307,basketball
2187,731751516,tennis
2188,839751918,tennis
2191,882315308,martial_arts
2193,310358223,athletics
2197,358317602,athletics
2199,703750536,autosport
2203,888914411,boardgames
2204,796339635,autosport
2205,254358104,martial_arts
2206,608008318,football
2208,815640829,martial_arts
2209,12747705,winter_sport
2210,683004715,hockey
2211,74450008,martial_arts
2213,668748115,esport
2215,713015830,esport
2216,549731702,motosport
2218,793498528,martial_arts
2219,931808713,athletics
2220,618178708,athletics
2225,21376113,boardgames
2226,610608320,martial_arts
2227,123458214,winter_sport
2228,149638039,motosport
2229,10887106,boardgames
2230,571068209,football
2231,400318329,winter_sport
2234,187165212,athletics
2235,888762027,tennis
2236,580543820,athletics
2239,263512315,motosport
2241,363048101,boardgames
2242,130535527,winter_sport
2243,253865922,football
2246,734063839,winter_sport
2247,996567419,volleyball
2249,871940439,tennis
2250,68735805,motosport
2251,408612401,basketball
2252,618086409,esport
2253,307052612,motosport
2255,424793706,winter_sport
2257,19561637,autosport
2258,433288420,winter_sport
2260,474341536,volleyball
2261,108159118,esport
2263,574447328,hockey
2264,614928806,basketball
2265,883757433,tennis
2266,484770022,winter_sport
2267,92620918,winter_sport
2268,143397604,athletics
2269,734592127,athletics
2271,262629904,tennis
2272,947256910,extreme
2273,24664535,esport
2275,26690326,extreme
2276,967451027,boardgames
2277,919523134,tennis
2278,891334035,motosport
2279,881759832,athletics
2280,891334035,motosport
2281,214051407,boardgames
2282,839826832,extreme
2283,986936309,winter_sport
2284,487411805,esport
2286,209418931,boardgames
2287,443892630,athletics
2288,791826507,motosport
2289,662150224,football
2291,562263821,martial_arts
2292,76964307,winter_sport
2294,987987031,tennis
2295,285572720,tennis
2297,625733917,volleyball
2299,924380421,volleyball
2300,52704700,extreme
2301,433288420,winter_sport
2304,397688731,martial_arts
2305,771624222,esport
2306,932162114,basketball
2308,597320201,athletics
2310,905567539,athletics
2311,683008120,tennis
2312,581191034,athletics
2313,217404121,football
2314,122865219,autosport
2315,593911217,motosport
2317,51331403,football
2319,753336639,martial_arts
2320,959640114,football
2322,713499939,tennis
2324,470564924,football
2326,118582030,athletics
2328,980421624,tennis
2329,245636707,motosport
2330,679839112,winter_sport
2331,648536421,football
2332,604360123,athletics
2333,700486922,boardgames
2334,859264731,martial_arts
2335,38798826,autosport
2337,635515629,tennis
2338,15535117,tennis
2341,706187615,athletics
2344,482188421,esport
2345,479143822,extreme
2346,573720128,extreme
2347,610069617,motosport
2348,444009223,athletics
2349,102717338,martial_arts
2350,790179730,football
2352,65274210,athletics
2355,349550918,extreme
2356,544238018,esport
2357,750019213,volleyball
2358,975407827,athletics
2359,753567210,hockey
2361,821416534,hockey
2363,966922207,basketball
2364,949858220,motosport
2365,739334607,tennis
2372,503286621,volleyball
2373,545066315,autosport
2374,840855229,boardgames
2375,36132108,tennis
2376,477438405,boardgames
2377,631274828,motosport
2381,839901317,boardgames
2383,334458011,tennis
2384,345928610,winter_sport
2385,340097918,tennis
2386,358997321,motosport
2388,905511805,esport
2391,558583814,winter_sport
2392,955803014,winter_sport
2394,921213411,volleyball
2396,928466623,volleyball
2397,332438024,extreme
2398,510637726,athletics
2399,912791406,esport
2400,432727237,martial_arts
2401,382144213,martial_arts
2403,717515711,volleyball
2404,815640829,esport
2405,578692128,esport
2406,171939837,martial_arts
2407,535511828,basketball
2408,230468518,tennis
2410,903672538,tennis
2412,793498528,martial_arts
2414,480925027,autosport
2415,300376018,boardgames
2416,656218303,martial_arts
2417,504068509,tennis
2418,676963316,esport
2419,36876635,boardgames
2421,876801624,basketball
2422,322514905,autosport
2423,295520434,martial_arts
2424,798486938,athletics
2425,471765201,boardgames
2426,76441934,extreme
2427,988322537,volleyball
2428,454649416,tennis
2431,582387318,volleyball
2434,252017522,esport
2435,727131428,volleyball
2436,451105500,esport
2437,390954924,athletics
2438,721281612,tennis
2441,788365527,football
2445,991670624,esport
2447,198566525,boardgames
2448,580543820,athletics
2449,71917426,tennis
2450,614928806,basketball
2451,693990115,motosport
2453,88199013,winter_sport
2454,896714013,esport
2457,670060720,boardgames
2458,300698829,autosport
2459,747366802,volleyball
2460,917918427,tennis
2461,956023416,volleyball
2462,409341814,volleyball
2463,735316620,volleyball
2464,74653939,basketball
2465,243150312,winter_sport
2466,842595938,extreme
2468,814144025,extreme
2469,900952227,athletics
2470,159826537,hockey
2471,582543434,autosport
2473,82411206,athletics
2474,642570122,volleyball
2475,369462436,winter_sport
2476,165536929,basketball
2477,776351709,volleyball
2478,675267313,winter_sport
2479,785209618,extreme
2480,601670421,extreme
2481,721591601,martial_arts
2482,584644404,esport
2483,570896400,winter_sport
2484,24530913,boardgames
2485,473008422,autosport
2486,805934915,hockey
2487,678814727,football
2489,861991010,volleyball
2490,731388718,esport
2493,174120533,volleyball
2494,29843836,martial_arts
2496,987772401,esport
2497,463889624,boardgames
2498,927384902,martial_arts
2500,323016022,tennis
2501,199931007,basketball
2505,29087925,tennis
2512,920808639,tennis
2514,77287639,hockey
2515,967849804,football
2516,157908500,tennis
2517,717515711,volleyball
2518,613449708,basketball
2520,504068509,martial_arts
2522,928004506,athletics
2523,150908912,autosport
2524,718701305,basketball
2525,130535527,winter_sport
2526,792993723,autosport
2529,676100714,motosport
2532,896615205,extreme
2533,297310427,winter_sport
2536,947275916,tennis
2538,718968334,boardgames
2539,435847516,volleyball
2540,806134921,martial_arts
2541,653139422,volleyball
2542,771869717,basketball
2544,62179307,hockey
2545,753567210,hockey
2546,609423004,motosport
2547,742710000,hockey
2548,832060730,winter_sport
2549,970656307,football
2554,522372909,athletics
2555,810648433,volleyball
2557,837772112,autosport
2559,310100109,motosport
2560,994379631,tennis
2561,724575310,athletics
2564,975711134,esport
2567,504068509,tennis
2569,387687703,tennis
2574,396370424,boardgames
2576,91586935,athletics
2577,903006510,autosport
2578,466643728,basketball
2579,128444506,tennis
2581,200830226,extreme
2583,394507726,esport
2585,358893334,autosport
2586,952343224,boardgames
2587,888442435,motosport
2588,571944417,boardgames
2589,965739105,esport
2592,584526602,extreme
2594,331980113,martial_arts
2595,389639538,extreme
2597,754130730,boardgames
2600,943529000,martial_arts
2601,657433221,winter_sport
2602,571717109,basketball
2603,435847516,volleyball
2604,297310427,winter_sport
2606,278333026,martial_arts
2608,623907520,athletics
2609,350292811,boardgames
2610,13031436,extreme
2611,367642407,athletics
2612,806147614,basketball
2614,238482914,football
2615,8600526,boardgames
2616,923795413,hockey
2618,15535117,tennis
2619,704493238,basketball
2621,890219039,basketball
2622,884639615,autosport
2623,714230505,esport
2626,798767415,esport
2627,447547920,hockey
2628,991629126,winter_sport
2630,293257727,extreme
2632,881714831,boardgames
2634,995968829,volleyball
2641,181151513,esport
2643,837175330,martial_arts
2644,421893322,tennis
2645,382144213,autosport
2646,311641030,tennis
2647,988414209,motosport
2648,82411206,athletics
2650,8591509,basketball
2652,516878434,tennis
2653,62179307,hockey
2654,238486701,winter_sport
2655,750019213,volleyball
2656,122842434,motosport
2657,853317727,boardgames
2658,944232732,hockey
2659,476458720,autosport
2660,376869817,athletics
2663,609698935,motosport
2665,242791832,motosport
2666,720980602,athletics
2667,11907137,tennis
2669,347076136,hockey
2671,894533034,tennis
2672,180773232,tennis
2673,38824639,winter_sport
2674,905970800,volleyball
2675,10212412,volleyball
2676,729673830,autosport
2677,685403029,basketball
2678,193630610,martial_arts
2679,950046422,basketball
2680,459543124,hockey
2681,792605429,tennis
2682,586514133,winter_sport
2684,435066337,volleyball
2685,964964930,martial_arts
2687,392205005,martial_arts
2688,735630433,extreme
2691,769467634,autosport
2692,180428424,extreme
2693,384272039,boardgames
2694,877807601,basketball
2695,327143311,winter_sport
2696,834921405,athletics
2697,451097605,winter_sport
2700,517514521,martial_arts
2701,139386623,basketball
2702,881271230,esport
2704,776249712,autosport
2705,445450828,motosport
2707,640825236,motosport
2708,628205320,tennis
2709,120359629,athletics
2710,466833200,volleyball
2711,819414509,athletics
2712,91586935,athletics
2713,129257723,winter_sport
2714,280458608,athletics
2715,716233230,hockey
2717,864087326,winter_sport
2718,502752932,winter_sport
2719,694630918,volleyball
2721,519393417,extreme
2723,236154734,boardgames
2724,869551220,esport
2728,335696332,extreme
2729,842350816,motosport
2731,952274232,football
2735,965009518,motosport
2737,424678830,athletics
2738,325301301,athletics
2739,69883037,boardgames
2740,158959036,motosport
2741,360837705,hockey
2742,12747705,winter_sport
2746,724575310,athletics
2748,355869103,athletics
2749,178587519,basketball
2751,455866804,tennis
2752,358259418,tennis
2753,177421413,esport
2755,790179730,football
2759,244140619,autosport
2760,82411206,athletics
2761,554603131,football
2762,614327734,motosport
2763,947256910,extreme
2764,174120533,volleyball
2765,761152130,football
2766,186064128,winter_sport
2767,502126414,autosport
2768,157908500,tennis
2769,198566525,boardgames
